校名,學系名稱,採計科目及加權(含學測、分科及術科),錄取分數,平均
國立彰化師範大學,電子工程學系,國x1.00、英x2.00、數甲x2.00、物x2.00、化x1.00,321,40.12
國立彰化師範大學,資訊工程學系,英x1.50、數甲x2.00、物x1.50,194,38.80
國立彰化師範大學,企業管理學系,國x1.00、英x2.00、公x1.00,166,41.50
國立彰化師範大學,會計學系,國x1.00、英x1.50、數Bx1.00、公x1.00,175.5,39.00
國立彰化師範大學,資訊管理學系資訊管理組,國x1.00、英x2.00、數Bx2.00、歷x1.00,239,39.83
國立彰化師範大學,資訊管理學系數位內容科技與管理組,國x1.00、英x2.00、數Ax2.00、物x1.00,243,40.50
國立彰化師範大學,運動學系,國x2.00、英x2.00、生x1.00、術x1.00,216.21,36.04
國立彰化師範大學,公共事務與公民教育學系公民教育組,國x1.25、英x1.25、數Bx1.00、歷x1.00、公x2.00,277.75,42.73
國立彰化師範大學,公共事務與公民教育學系公共事務組,國x1.25、英x1.25、數Bx1.00、歷x1.00、公x2.00,277.5,42.69
中山醫學大學,醫學系,英x1.00、數甲x1.00、物x1.00、化x1.00、生x1.00,264,52.80
中山醫學大學,醫學社會暨社會工作學系,國x2.00、英x1.00、公x2.00,172,34.40
中山醫學大學,護理學系,國x1.00、英x1.00、化x1.00、生x1.00,133,33.25
中山醫學大學,牙醫學系,英x1.00、數甲x1.00、物x1.00、化x1.00、生x1.25,275.25,52.43
中山醫學大學,醫學檢驗暨生物技術學系,國x1.00、英x1.00、化x1.00、生x1.00,176,44.00
中山醫學大學,物理治療學系,國x1.50、英x1.50、物x1.00、生x1.50,258,46.91
中山醫學大學,職能治療學系,國x1.25、英x1.50、生x1.00,177.75,47.40
中山醫學大學,語言治療與聽力學系語言治療組,國x1.50、英x2.00、物x1.00、生x1.50,262,43.67
中山醫學大學,語言治療與聽力學系聽力組,國x1.50、英x2.00、物x1.50、生x1.00,236,39.33
中山醫學大學,生物醫學科學學系,英x1.00、數甲x1.00、化x1.00、生x2.00,182,36.40
中山醫學大學,視光學系,國x1.00、英x1.00、物x1.00、生x1.50,167,37.11
中山醫學大學,醫學影像暨放射科學系,數甲x1.25、物x2.00、生x1.50,161.5,34.00
中山醫學大學,心理學系,國x1.50、英x2.00、數甲x1.00,192,42.67
中山醫學大學,營養學系,國x1.75、化x2.00、生x2.00,230,40.00
中山醫學大學,公共衛生學系(A組),國x2.00、英x2.00、數甲x1.00、化x1.00,218,36.33
中山醫學大學,公共衛生學系(B組),國x2.00、英x2.00、數甲x1.00、歷x1.00,200,33.33
中山醫學大學,醫療產業科技管理學系,國x1.00、英x1.50、數Bx1.00、地x1.00,134.5,29.89
中山醫學大學,職業安全衛生學系,國x1.00、英x1.00、化x1.00,102,34.00
中山醫學大學,醫學應用化學系,國x1.00、數甲x1.00、化x2.00,155,38.75
中山醫學大學,健康產業科技管理學系,國x1.00、數甲x1.00、化x1.00,94,31.33
中山醫學大學,醫學資訊學系,國x1.00、英x2.00、數甲x2.00,173,34.60
中山醫學大學,應用外國語言學系,國x1.00、英x1.50、歷x1.00,107,30.57
國立中山大學,中國文學系,國x2.00、英x1.00、地x1.00、歷x1.00,229,45.80
國立中山大學,外國語文學系,國x1.50、英x2.00、地x1.00、歷x1.00,258.5,47.00
國立中山大學,音樂學系,國x1.00、英x1.00、歷x1.00、術x2.00,202.7,40.54
國立中山大學,劇場藝術學系(男),國x2.00、英x2.00、歷x1.00,207,41.40
國立中山大學,劇場藝術學系(女),國x2.00、英x2.00、歷x1.00,220,44.00
國立中山大學,生物科學系,國x1.00、英x1.25、數甲x1.00、化x1.25、生x1.50,257.75,42.96
國立中山大學,生物科學系英語組,國x1.00、英x1.50、數甲x1.00、化x1.25、生x1.50,261.25,41.80
國立中山大學,化學系,國x1.00、英x1.00、數甲x1.00、物x1.00、化x2.00,266,44.33
國立中山大學,化學系英語組,國x1.00、英x2.00、數甲x1.00、物x1.00、化x1.00,264,44.00
國立中山大學,物理學系,國x1.00、英x1.75、數甲x1.75、物x1.50、化x1.00,301.25,43.04
國立中山大學,物理學系量子科技組(全英),國x1.00、英x2.00、數甲x1.75、物x1.50、化x1.00,313.25,43.21
國立中山大學,應用數學系,英x1.00、數甲x2.00、物x1.50,185,41.11
國立中山大學,應用數學系英語組,英x1.50、數甲x2.00、物x1.00,181,40.22
國立中山大學,電機工程學系,英x1.00、數甲x1.00、物x1.00、化x1.00,198,49.50
國立中山大學,電機工程學系全英語組,英x1.00、數甲x1.00、物x1.00、化x1.00,186,46.50
國立中山大學,機械與機電工程學系,國x1.00、數甲x1.50、物x2.00,201.5,44.78
國立中山大學,機械與機電工程學系全英語組,英x2.00、數甲x1.50、物x2.00,239,43.45
國立中山大學,資訊工程學系,國x1.00、英x1.00、數甲x2.00、物x1.50,258.5,47.00
國立中山大學,資訊工程學系全英語學士班,英x2.00、數甲x2.00、物x1.50,255,46.36
國立中山大學,光電工程學系,英x1.00、數甲x2.00、物x2.00、化x1.00,265,44.17
國立中山大學,光電工程學系全英語組,英x1.50、數甲x2.00、物x2.00、化x1.00,283.5,43.62
國立中山大學,材料與光電科學學系甲組,英x1.00、數甲x2.00、物x2.00,230,46.00
國立中山大學,材料與光電科學學系乙組,數甲x1.00、物x2.00、化x2.00,245,49.00
國立中山大學,材料與光電科學學系全英語組,英x1.00、數甲x1.00、物x2.00、化x2.00,271,45.17
國立中山大學,企業管理學系(社會組),英x2.00、數Bx2.00、公x1.00,220,44.00
國立中山大學,企業管理學系(自然組),國x1.00、英x2.00、數甲x2.00,217,43.40
國立中山大學,資訊管理學系,國x1.50、英x2.00、數甲x2.00,249,45.27
國立中山大學,財務管理學系,國x1.00、英x1.00、公x2.00,206,51.50
國立中山大學,國際經營管理全英語學士學位學程,英x2.00、數Bx1.00、公x1.50,209.5,46.56
國立中山大學,海洋生物科技暨資源學系,英x1.50、數甲x1.00、化x1.50、生x1.50,213.5,38.82
國立中山大學,海洋環境及工程學系,英x1.25、數甲x1.50、物x1.50、化x1.00,205.25,39.10
國立中山大學,海洋科學系,國x1.00、英x1.25、數甲x1.00、化x1.00,177.25,41.71
國立中山大學,政治經濟學系,國x1.00、英x1.50、數Ax1.50、公x1.00,208,41.60
國立中山大學,社會學系,英x2.00、地x1.00、公x2.00,225,45.00
國立中山大學,人文暨科技跨領域學士學位學程,國x1.00、英x1.00、物x1.00,128,42.67
國立中山大學,"生物醫學科技學系全英語學士班生物醫
學組",英x1.50、數甲x1.00、化x1.50、生x2.00,257,42.83
國立中山大學,"生物醫學科技學系全英語學士班生醫工
程組",英x1.50、數甲x1.50、物x1.50、化x1.00、生x1.00,264.5,40.69
長庚大學,醫學系(自費),英x1.00、數甲x1.00、物x1.00、化x1.00、生x1.00,273,54.60
長庚大學,醫學系(公費),英x1.00、數甲x1.00、物x1.00、化x1.00、生x1.00,260,52.00
長庚大學,中醫學系,國x1.00、英x1.00、數甲x1.00、化x1.00、生x1.00,272,54.40
長庚大學,護理學系,國x1.00、英x1.50、化x1.00、生x1.50,200,40.00
長庚大學,醫學生物技術暨檢驗學系,英x1.00、數Ax1.00、化x1.50、生x1.50,220.5,44.10
長庚大學,醫學影像暨放射科學系,英x1.25、數甲x1.25、物x1.25、化x1.00、生x1.00,219.75,38.22
長庚大學,物理治療學系,英x1.50、物x1.25、化x1.00、生x1.50,245.25,46.71
長庚大學,職能治療學系,國x1.25、英x1.00、生x1.50,189,50.40
長庚大學,生物醫學系,英x2.00、數甲x1.00、物x1.00、化x2.00、生x2.00,289,36.12
長庚大學,呼吸治療學系,英x1.00、化x1.00、生x1.50,152,43.43
長庚大學,電機工程學系,國x1.00、英x1.25、數甲x1.50、物x1.50,208.5,39.71
長庚大學,機械工程學系,英x1.00、數甲x1.00、物x1.25,109.25,33.62
長庚大學,化工與材料工程學系,英x1.00、數甲x1.00、物x1.00、化x1.00,148,37.00
長庚大學,電子工程學系,英x1.00、數甲x1.00、物x1.00、化x1.00,143,35.75
長庚大學,資訊工程學系,國x1.00、英x1.00、數甲x1.00、物x1.00,158,39.50
長庚大學,生物醫學工程學系,英x1.00、數甲x1.25、物x1.00、化x1.00,161,37.88
長庚大學,人工智慧學系,國x1.00、英x1.00、數甲x1.50,133.5,38.14
長庚大學,醫務管理學系,國x1.00、英x1.50、公x1.00,127.5,36.43
長庚大學,工商管理學系(數智商務組),國x1.00、英x2.00、公x1.00,108,27.00
長庚大學,工商管理學系(工商創業組),國x1.00、英x2.00、歷x1.00,101,25.25
長庚大學,工業設計學系,國x1.00、英x2.00、公x1.00,116,29.00
長庚大學,資訊管理學系,國x1.25、英x2.00、公x1.00,146.75,34.53
長庚大學,數位金融科技學系(甲組),國x1.00、英x2.00、數甲x2.00,191,38.20
長庚大學,數位金融科技學系(乙組),國x1.00、英x2.00、公x1.00,122,30.50
國立臺中教育大學,教育學系,國x1.50、英x1.00、數Bx1.50、歷x1.00,179,35.80
國立臺中教育大學,特殊教育學系,國x1.00、英x1.00、數Bx1.00、公x1.00,137,34.25
國立臺中教育大學,幼兒教育學系,國x2.00、英x1.50、公x1.00,172,38.22
國立臺中教育大學,體育學系,國x2.00、英x2.00、數Bx2.00、生x1.00、術x1.00,216.68,27.09
國立臺中教育大學,語文教育學系,國x2.00、英x1.25、數Bx1.00、地x1.00、歷x1.25,241,37.08
國立臺中教育大學,區域與社會發展學系,國x1.00、英x1.00、地x2.00、歷x2.00、公x2.00,341,42.62
國立臺中教育大學,諮商與應用心理學系,國x2.00、英x2.00、公x1.00,217,43.40
國立臺中教育大學,美術學系,國x1.00、英x1.00、數Bx1.00、歷x1.00、術x2.00,228.74,38.12
國立臺中教育大學,音樂學系,國x1.00、英x1.00、歷x1.00、術x2.00,209.2,41.84
國立臺中教育大學,台灣語文學系,國x1.00、英x1.00、地x1.00、歷x1.00,147,36.75
國立臺中教育大學,英語學系,英x2.00、數Bx1.00、歷x1.00,123,30.75
國立臺中教育大學,數學教育學系,國x1.00、英x1.00、數Ax1.50、物x1.00,150,33.33
國立臺中教育大學,科學教育與應用學系,國x1.00、英x1.00、數甲x1.00、物x2.00、化x2.00,209,29.86
國立臺中教育大學,資訊工程學系,國x1.00、英x1.25、數甲x1.25,139.5,39.86
國立臺中教育大學,數位內容科技學系,國x1.00、英x1.00、數Bx1.50、物x1.00,162,36.00
國立臺中教育大學,國際企業學系,國x1.25、英x1.50、公x1.00,147.5,39.33
國立臺中教育大學,文化創意產業設計與營運學系,國x1.00、英x2.00、公x2.00,176,35.20
國立臺北教育大學,教育學系,國x1.50、英x1.50、數Bx1.25、歷x1.00、公x1.00,257.75,41.24
國立臺北教育大學,教育經營與管理學系,國x1.50、英x1.50、數Bx1.50、公x1.00,217,39.45
國立臺北教育大學,幼兒與家庭教育學系,國x1.50、英x1.50、數Bx1.00、地x1.00、歷x1.00,233.5,38.92
國立臺北教育大學,特殊教育學系(文組),國x1.50、英x2.00、數Bx1.00、地x1.50,241.5,40.25
國立臺北教育大學,特殊教育學系(理組),國x1.50、英x2.00、數Ax1.00、物x1.50,220,36.67
國立臺北教育大學,心理與諮商學系,國x1.25、英x1.25、數Bx1.50、歷x1.00、公x1.00,260.5,43.42
國立臺北教育大學,社會與區域發展學系,國x1.00、英x2.00、數Bx1.00、地x1.50、歷x1.50,280,40.00
國立臺北教育大學,兒童英語教育學系,國x1.00、英x2.00、數Bx1.00、歷x1.00,200,40.00
國立臺北教育大學,語文與創作學系語文師資組,國x2.00、英x1.25、數Bx1.00、歷x1.00,208.5,39.71
國立臺北教育大學,語文與創作學系文學創作組,國x2.00、英x1.25、歷x1.00,183.75,43.24
國立臺北教育大學,文化創意產業經營學系,國x1.50、英x1.50、社x1.50、地x1.00、歷x1.00,278.5,42.85
國立臺北教育大學,藝術與造形設計學系設計組,國x1.25、英x1.50、數Bx2.00、歷x1.00,204.75,35.61
國立臺北教育大學,藝術與造形設計學系藝術組,國x1.50、英x1.50、數Bx1.00、歷x1.00,181.5,36.30
國立臺北教育大學,數學暨資訊教育學系數學組,國x1.50、英x1.00、數甲x2.00,181.5,40.33
國立臺北教育大學,"數學暨資訊教育學系人工智慧與資訊教
育組",國x1.25、英x1.50、數甲x2.00,192.75,40.58
國立臺北教育大學,自然科學教育學系,英x2.00、數甲x1.00、物x2.00、化x2.00,250,35.71
國立臺北教育大學,數位科技設計學系(創意設計組),國x1.00、英x1.00、公x1.00,140,46.67
國立臺北教育大學,數位科技設計學系(資訊應用組),國x1.00、英x1.50、數甲x1.50,165.5,41.38
國立臺北教育大學,資訊科學系,國x1.00、英x2.00、數甲x2.00、物x2.00,272,38.86
國立臺北教育大學,體育學系(男),國x1.00、英x1.00、數Bx1.50、生x2.00、術x1.00,199.07,30.63
國立臺北教育大學,體育學系(女),國x1.00、英x1.00、數Bx1.50、生x2.00、術x1.00,152.17,23.41
國立臺南大學,教育學系,國x1.50、英x1.00、數Bx1.00、公x2.00,201,36.55
國立臺南大學,諮商與輔導學系,國x1.50、英x1.50、數Bx1.50、公x1.00,211,38.36
國立臺南大學,特殊教育學系,英x1.50、數Bx1.50、公x1.00,101.5,25.38
國立臺南大學,幼兒教育學系,國x2.00、英x1.50、數Bx1.00、公x1.00,178.5,32.45
國立臺南大學,體育學系,國x2.00、英x1.00、數Bx2.00、生x1.00、術x1.00,198.87,28.41
國立臺南大學,文化與自然資源學系,國x1.00、地x2.00、歷x2.00,206,41.20
國立臺南大學,國語文學系,國x2.00、數Bx1.00、歷x1.00,145,36.25
國立臺南大學,英語學系,國x1.25、英x2.00、地x1.00、歷x1.00,184.5,35.14
國立臺南大學,應用數學系,英x1.00、自x1.50、數甲x2.00,154.5,34.33
國立臺南大學,數位學習科技學系(數位學習系統組),國x1.50、英x1.75、數甲x2.00、物x1.00,221.75,35.48
國立臺南大學,數位學習科技學系(數位學習內容組),國x1.50、英x1.75、數Bx1.00、地x1.00,178.5,34.00
國立臺南大學,材料科學系,國x1.00、英x1.00、數甲x1.00、物x1.50、化x1.50,227,37.83
國立臺南大學,資訊工程學系,英x2.00、數甲x1.00、物x1.50,171.5,38.11
國立臺南大學,電機工程學系,國x1.00、英x1.50、數甲x1.00、物x1.00,181,40.22
國立臺南大學,綠色能源科技學系,英x1.00、數甲x1.50、物x1.50,127.5,31.88
國立臺南大學,生物科技學系,國x2.00、化x1.00、生x2.00,200,40.00
國立臺南大學,生態暨環境資源學系,國x1.00、英x1.00、地x1.00,103,34.33
國立臺南大學,音樂學系,英x1.00、歷x1.00、術x2.00,179.44,44.86
國立臺南大學,視覺藝術與設計學系,國x2.00、英x1.00、歷x1.00、術x2.00,247.2,41.20
國立臺南大學,戲劇創作與應用學系(男),國x2.00、英x2.00、歷x1.00,138,27.60
國立臺南大學,戲劇創作與應用學系(女),國x2.00、英x2.00、歷x1.00,154,30.80
國立臺南大學,行政管理學系,國x1.50、英x1.50、數Bx1.00、歷x1.00、公x1.00,222.5,37.08
國立臺南大學,經營與管理學系,國x1.00、英x2.00、數Bx1.50、公x1.50,201.5,33.58
國立東華大學,應用數學系數學科學組,國x1.00、英x1.00、數甲x1.50,102,29.14
國立東華大學,應用數學系統計科學組,國x1.00、英x1.00、數甲x1.50,101,28.86
國立東華大學,物理學系物理組,國x1.00、英x1.00、數甲x1.00、物x1.00、化x1.00,143,28.60
國立東華大學,物理學系奈米與光電科學組,國x1.00、英x1.00、數甲x1.00、物x1.00、化x1.00,154,30.80
國立東華大學,化學系,英x1.00、數甲x1.00、物x1.00、化x2.00,128,25.60
國立東華大學,生化暨分子醫學科學系,國x1.00、英x1.75、化x1.50、生x1.75,177.75,29.62
國立東華大學,資訊工程學系資工組,國x1.00、英x1.25、數甲x1.50,142.5,38.00
國立東華大學,資訊工程學系國際組,國x1.00、英x1.50、數甲x1.25,145.75,38.87
國立東華大學,電機工程學系智慧系統組,國x1.00、英x1.00、數甲x1.00,117,39.00
國立東華大學,電機工程學系半導體工程組,國x1.00、英x1.00、數甲x1.00、物x1.00,150,37.50
國立東華大學,材料科學與工程學系,英x1.00、數甲x1.00、物x1.00、化x1.00,112,28.00
國立東華大學,光電工程學系,國x1.00、英x1.00、數甲x1.00、物x1.50、化x1.00,165.5,30.09
國立東華大學,理工學院大數據科學國際學士班,國x1.00、英x1.50、數甲x1.50,115.5,28.88
國立東華大學,企業管理學系,國x1.00、英x1.50、數Bx1.50、公x1.00,116,23.20
國立東華大學,會計學系,國x1.00、英x2.00、數Bx1.50、公x1.00,133.5,24.27
國立東華大學,資訊管理學系,國x2.00、英x2.00、公x1.00,162,32.40
國立東華大學,國際企業學系,國x1.00、英x2.00、數Bx1.75、公x1.00,121.5,21.13
國立東華大學,財務金融學系,國x1.00、英x1.50、數Bx1.50、公x1.50,171.5,31.18
國立東華大學,觀光暨休閒遊憩學系,國x1.50、英x2.00、數Bx1.00、地x1.50,94.5,15.75
國立東華大學,"管理學院管理科學與財金國際學士學位
學程",國x1.00、英x2.00、數Bx1.00、公x1.00,138,27.60
國立東華大學,管理學院會計與資訊管理國際學士班,國x1.50、英x2.00、公x1.00,101,22.44
國立東華大學,"管理學院數位行銷與服務創新國際學士
班",英x2.00、數Bx1.75、公x1.00,59.5,12.53
國立東華大學,華文文學系,國x2.00、英x1.00、歷x2.00,105,21.00
國立東華大學,中國語文學系,國x2.00、地x1.00、歷x1.50,125.5,27.89
國立東華大學,英美語文學系,國x1.25、英x2.00、公x1.00,70,16.47
國立東華大學,臺灣文化學系,國x1.50、英x1.00、地x2.00、歷x2.00,-----,-----
國立東華大學,歷史學系,社x1.00、歷x2.00、公x2.00,177,35.40
國立東華大學,經濟學系,國x1.00、英x1.00、數Bx1.00、公x1.00,100,25.00
國立東華大學,諮商與臨床心理學系(自然組),國x1.00、英x1.50、數甲x1.50,127.5,31.88
國立東華大學,諮商與臨床心理學系(社會組),國x1.00、英x1.50、數Bx1.50、公x1.00,170,34.00
國立東華大學,社會學系,國x1.50、英x2.00、公x2.00,160.5,29.18
國立東華大學,公共行政學系,國x2.00、英x1.50、公x2.00,201,36.55
國立東華大學,法律學系,國x2.00、英x1.00、公x1.50,194.5,43.22
國立東華大學,體育與運動科學系,國x1.00、英x1.00、數Bx1.00、生x1.00,106,26.50
國立東華大學,教育與潛能開發學系,國x2.00、數Bx1.00、公x1.00,75,18.75
國立東華大學,教育行政與管理學系,國x2.00、英x2.00、數Bx1.50、歷x1.00、公x1.00,116,15.47
國立東華大學,特殊教育學系,國x1.00、歷x1.00、公x2.00,128,32.00
國立東華大學,幼兒教育學系,國x2.00、歷x1.75、公x1.75,193.5,35.18
國立東華大學,族群關係與文化學系,國x1.50、英x1.00、公x2.00,90,20.00
國立東華大學,民族語言與傳播學系,國x1.00、社x1.00、公x1.00,63,21.00
國立東華大學,民族發展與社會工作學系民族發展組,國x1.00、社x2.00、公x1.50,101.5,22.56
國立東華大學,民族發展與社會工作學系社會工作組,國x1.00、社x1.50、公x2.00,150,33.33
國立東華大學,原住民族樂舞與藝術學士學位學程,國x2.00、歷x1.00、公x2.00,-----,-----
國立東華大學,"自然資源與環境學系環境管理與環境教
育組",國x2.00、英x1.00、地x2.00,174,34.80
國立東華大學,自然資源與環境學系生態與保育組,國x2.00、英x1.00、生x2.00,168,33.60
國立東華大學,自然資源與環境學系地球科學組,國x2.00、英x1.00、化x2.00,166,33.20
國立東華大學,縱谷跨域書院學士學位學程,國x2.00、歷x1.50、公x1.75,139.75,26.62
國立東華大學,音樂學系,國x1.00、英x1.00、歷x1.00、術x2.00,-----,-----
國立東華大學,藝術與設計學系,國x2.00、英x1.00、歷x1.00,119,29.75
國立東華大學,藝術創意產業學系,國x2.00、歷x2.00、公x1.00,130,26.00
臺北市立大學,教育學系,國x2.00、英x2.00、數Bx2.00、地x1.00、歷x1.00,294,36.75
臺北市立大學,特殊教育學系,國x2.00、英x1.50、數Bx1.50、公x1.00,212.5,35.42
臺北市立大學,幼兒教育學系,國x2.00、英x2.00、地x1.00、歷x1.00,237,39.50
臺北市立大學,心理與諮商學系,國x1.50、英x2.00、數Bx1.50、公x1.00,250,41.67
臺北市立大學,學習與媒材設計學系,國x2.00、英x2.00、數Bx1.50、地x1.00、歷x1.00,273.5,36.47
臺北市立大學,中國語文學系,國x2.00、英x1.00、歷x1.00,166,41.50
臺北市立大學,歷史與地理學系,國x1.50、英x1.00、數Bx1.00、地x1.50、歷x1.50,257.5,39.62
臺北市立大學,英語教學系,國x1.25、英x2.00、數Bx1.00、地x1.00,193,36.76
臺北市立大學,社會暨公共事務學系,國x1.50、英x1.50、歷x1.00、公x2.00,268,44.67
臺北市立大學,音樂學系,國x1.00、英x1.00、歷x1.00、術x2.00,279.34,55.87
臺北市立大學,視覺藝術學系,國x2.00、英x1.00、數Bx1.00、歷x1.00、術x2.00,234,33.43
臺北市立大學,應用物理暨化學系電子物理組,國x1.00、英x1.25、數甲x1.00、物x1.50、化x1.50,248.25,39.72
臺北市立大學,應用物理暨化學系應用化學組,國x1.00、英x1.25、數甲x1.00、物x1.50、化x1.50,243,38.88
臺北市立大學,地球環境暨生物資源學系,國x1.50、英x1.50、數甲x1.00、物x1.00、化x1.50,237,36.46
臺北市立大學,數學系,英x1.00、數甲x2.00、物x1.00,138,34.50
臺北市立大學,資訊科學系,國x1.25、英x2.00、數甲x2.00、物x1.00,242,38.72
臺北市立大學,體育學系,國x1.00、英x2.00、生x1.00、術x1.50,214.36,38.97
臺北市立大學,休閒運動管理學系,國x1.00、英x1.00、公x1.00,124,41.33
臺北市立大學,運動健康科學系,國x1.00、英x1.50、生x1.00,142,40.57
臺北市立大學,城市發展學系,國x1.00、英x2.00、地x2.00,211,42.20
臺北市立大學,都會產業經營與行銷學系,國x1.00、英x2.00、數Bx2.00、公x1.00,229,38.17
臺北市立大學,衛生福利學系,國x1.50、英x2.00、數甲x1.00、生x2.00,225.5,34.69
國立屏東大學,教育學系,國x2.00、英x2.00、數Bx1.50、公x1.00,187,28.77
國立屏東大學,幼兒教育學系,國x2.00、數Bx1.00、公x2.00,165,33.00
國立屏東大學,特殊教育學系,國x2.00、英x1.00、公x1.00,146,36.50
國立屏東大學,教育心理與輔導學系,國x1.25、英x1.25、數Bx1.00、公x1.00,151.75,33.72
國立屏東大學,中國語文學系,國x2.00、英x1.00、歷x1.25,142.75,33.59
國立屏東大學,英語學系,國x1.00、英x2.00、歷x1.00,127,31.75
國立屏東大學,文化創意產業學系,國x2.00、英x1.00、歷x1.00,134,33.50
國立屏東大學,社會發展學系,國x1.00、英x1.00、公x1.00,95,31.67
國立屏東大學,應用英語學系,國x2.00、英x2.00、公x1.00,221,44.20
國立屏東大學,應用日語學系,國x2.00、英x2.00、公x1.00,201,40.20
國立屏東大學,視覺藝術學系數位媒體設計組,國x2.00、英x1.50、歷x1.50,186.5,37.30
國立屏東大學,商業大數據學系,國x1.00、英x1.00、數Bx1.00、公x1.00,120,30.00
國立屏東大學,行銷與流通管理學系,國x1.00、英x2.00、數Bx2.00、公x1.00,159,26.50
國立屏東大學,休閒事業經營學系,國x1.50、英x1.50、數Bx1.00、公x1.00,152.5,30.50
國立屏東大學,不動產經營學系,國x1.00、英x1.00、公x1.00,112,37.33
國立屏東大學,企業管理學系,國x1.00、英x1.50、數Bx1.50、公x1.00,148,29.60
國立屏東大學,國際經營與貿易學系,國x1.00、英x1.00、數Bx1.00、公x1.00,130,32.50
國立屏東大學,財務金融學系,國x1.00、英x1.00、數Bx1.00、公x1.00,137,34.25
國立屏東大學,會計學系,國x2.00、英x2.00、數Bx1.50、公x1.00,207,31.85
國立屏東大學,應用化學系,英x1.50、數甲x1.50、化x2.00,154,30.80
國立屏東大學,應用數學系,國x1.00、英x1.00、數甲x2.00,125,31.25
國立屏東大學,應用物理系半導體組,國x1.00、英x1.00、數甲x1.75、物x2.00,185.5,32.26
國立屏東大學,應用物理系光電暨材料組,國x1.00、英x1.00、數甲x1.75、物x2.00、化x1.00,206.25,30.56
國立屏東大學,科學傳播學系,國x1.50、英x1.00、自x1.25、物x1.00,151.25,31.84
國立屏東大學,智慧機器人學系,英x1.00、數Ax2.00、物x2.00,152,30.40
國立屏東大學,電腦與通訊學系,國x1.00、英x2.00、數Ax2.00、物x1.00,212,35.33
國立屏東大學,資訊工程學系,國x1.00、英x2.00、數Ax2.00、物x1.00,210,35.00
國立屏東大學,電腦科學與人工智慧學系,國x1.00、英x2.00、數甲x2.00,167,33.40
國立屏東大學,資訊管理學系,國x1.00、英x2.00、數Bx2.00、公x1.00,202,33.67
國立屏東大學,音樂學系,國x1.00、英x1.00、歷x1.00、術x2.00,226.2,45.24
國立屏東大學,視覺藝術學系美術組,國x1.50、英x1.50、歷x1.00、術x2.00,180.6,30.10
國立屏東大學,體育學系,數Bx1.00、生x1.00、術x2.00,196.94,49.23
國立臺東大學,全校不分系學士學位學程,國x1.50、英x1.00、公x1.00,103.5,29.57
國立臺東大學,教育學系,國x1.50、數Bx1.00、公x1.00,77,22.00
國立臺東大學,體育學系,國x2.00、英x1.50、數Bx1.00、公x1.00,138.5,25.18
國立臺東大學,幼兒教育學系,國x2.00、英x2.00、數Bx1.75、公x1.00,96.25,14.26
國立臺東大學,特殊教育學系,國x2.00、英x1.00、數Bx1.00、公x1.00,105,21.00
國立臺東大學,文化資源與休閒產業學系,國x1.50、歷x1.25、公x1.00,98.75,26.33
國立臺東大學,數位媒體與文教產業學系,國x2.00、英x1.00、公x1.00,86,21.50
國立臺東大學,競技與運動科學學系,國x1.00、英x1.00、生x1.50,101.5,29.00
國立臺東大學,公共與文化事務學系,社x2.00、歷x1.00、公x1.50,123,27.33
國立臺東大學,身心整合與運動休閒產業學系,國x1.50、英x1.00、公x1.00,79,22.57
國立臺東大學,英美語文學系,國x2.00、英x2.00、數Bx1.00、公x1.00,111,18.50
國立臺東大學,華語文學系,國x2.00、英x1.50、歷x1.00,114,25.33
國立臺東大學,美術產業學系,國x1.00、歷x1.00、術x2.00,203,50.75
國立臺東大學,音樂學系,國x2.00、英x1.50、歷x1.00,130,28.89
國立臺東大學,生命科學系,國x1.00、化x1.50、生x2.00,142.5,31.67
國立臺東大學,資訊工程學系,國x1.50、英x2.00、數甲x2.00,175.5,31.91
國立臺東大學,資訊管理學系,國x1.00、英x2.00、數Bx2.00、公x1.75,160.25,23.74
國立臺東大學,應用數學系,國x1.00、英x1.00、數甲x2.00,105,26.25
國立臺東大學,應用科學系化學及奈米科學組,數Ax1.00、物x1.00、化x2.00,109,27.25
國立臺東大學,應用科學系應用物理組,數Ax1.25、物x2.00、化x1.00,115,27.06
國立臺東大學,綠能與資訊科技學系,國x1.00、數Bx1.00、物x2.00,118,29.50
國立體育大學,體育推廣學系A,國x2.00、英x2.00、數Bx1.50、公x1.00,189,29.08
國立體育大學,體育推廣學系B,國x2.00、英x1.00、數Bx1.00、公x1.00、術x2.00,299,42.71
國立體育大學,運動保健學系A,國x2.00、英x2.00、自x1.00、生x1.75,233.75,34.63
國立體育大學,運動保健學系B,國x2.00、英x2.00、自x1.00、生x1.75、術x1.00,235.39,30.37
國立體育大學,休閒產業經營學系,國x2.00、英x2.00、地x1.00,145,29.00
國立體育大學,適應體育學系A,國x2.00、英x2.00、生x1.75,203.25,35.35
國立體育大學,適應體育學系B,國x2.00、英x2.00、公x1.75,188.75,32.83
元智大學,護理學系,國x1.00、英x1.00、生x1.00,93,31.00
元智大學,"管理學院學士班(主修：數位行銷與人力
資源)",國x2.00、數Bx1.00、公x1.75,137.75,29.00
元智大學,管理學院學士班(主修：財務金融),國x1.00、數Bx1.00、公x1.50,106,30.29
元智大學,管理學院學士班(主修：國際企業管理),國x1.50、英x1.00、數Bx1.00、公x2.00,144.5,26.27
元智大學,管理學院學士班(主修：會計),國x1.50、數Bx1.00、公x2.00,147,32.67
